Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Blue Steel","Ramp Routes > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105804433/blue-steel,2.0,-1,Sport,5.9,1,60,41.2248,-111.92513
Utahnics,"Utahnics Wall > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105915173/utahnics,2.0,-1,Sport,5.9,1,50,41.21824,-111.92342
"Rehab's for Quitters","Tree Crack Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106602000/rehabs-for-quitters,2.0,-1,Sport,5.9-,1,50,41.2194,-111.924
"Lunchbox R.I.P.","Graffiti Cave > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113139054/lunchbox-rip,2.4,-1,"Sport, Mixed","5.9 M5",1,50,41.22693,-111.9257
Shino,"9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106518604/shino,2.1,-1,Sport,5.9-,1,35,41.24972,-111.93404
"Bring Your Lunch","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106577648/bring-your-lunch,2.3,-1,"Sport, TR",5.9,1,45,41.24972,-111.93404
"""That's What She Said'","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106826981/thats-what-she-said,2.2,-1,Sport,5.9,1,40,41.24972,-111.93404
"Community Service","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112211823/community-service,2.3,-1,Sport,5.9,1,30,41.24972,-111.93404
"Inordinate Clamor","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/116082482/inordinate-clamor,2.1,-1,Sport,5.9,1,30,41.24972,-111.93404
"Little Pile of Choss","29th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108041659/little-pile-of-choss,1.5,-1,Sport,5.9-,1,30,41.2102,-111.9294
"Safety Goggles","29th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106725784/safety-goggles,1.9,-1,"Sport, TR",5.9,1,30,41.2102,-111.9294
"Prism Passage","Middle Bowl Slab > Snowbasin > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109292902/prism-passage,1.9,-1,"Sport, Alpine",5.9,1,100,41.19024,-111.877
"Zu Gross zum Scheitern","Middle Bowl Slab > Snowbasin > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124714581/zu-gross-zum-scheitern,3.0,-1,"Sport, Alpine",5.9+,2,210,41.19024,-111.877
"Shedding Monster Scales","Bear Lake Monster > Bear Lake Area > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108431793/shedding-monster-scales,2.2,-1,Sport,5.9+,1,75,41.9647,-111.4866
"Black Pudding","Serendipity Wall > Causey Reservoir > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112162121/black-pudding,1.8,-1,Sport,5.9,1,70,41.33233,-111.55249
"Lung Chowder","Serendipity Wall > Causey Reservoir > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112162127/lung-chowder,2.0,-1,Sport,5.9,1,70,41.33233,-111.55249
"Suck it Up Princess","Farmington Crag > Farmington > Davis County > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106797873/suck-it-up-princess,2.4,-1,Sport,5.9-,1,60,40.9805,-111.8715
"Stinky Knuckles","Butt Crack Buttress > Farmington Canyon > Farmington > Davis County > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106929750/stinky-knuckles,2.0,-1,Sport,5.9-,1,40,41.00338,-111.87363
"Dirty Virgin","Butt Crack Buttress > Farmington Canyon > Farmington > Davis County > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110511833/dirty-virgin,1.8,-1,Sport,5.9+,1,40,41.00338,-111.87363
"Quasimodo’s Trampoline","Tracy's Tower North > Tracy's Towers > Farmington > Davis County > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118724523/quasimodos-trampoline,2.8,-1,Sport,5.9,1,35,40.98094,-111.87086
"Kentucky Fried Penguin","Kentucky Fried Penguin > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740726/kentucky-fried-penguin,2.7,-1,"Sport, TR",5.9+,1,80,41.7679,-111.6637
"Mighty Mouse","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106819366/mighty-mouse,2.4,-1,"Trad, Sport",5.9,1,80,41.78063,-111.64374
"Star Shart","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120511268/star-shart,3.3,-1,Sport,5.9+,1,80,41.78063,-111.64374
Hvala,"Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113288267/hvala,1.1,-1,"Sport, TR",5.9-,1,30,41.79951,-111.63754
"Bit of Fun","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113288319/bit-of-fun,1.6,-1,"Sport, TR",5.9-,1,25,41.79951,-111.63754
"Sweet Bonsai","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106008980/sweet-bonsai,1.7,-1,Sport,5.9+,1,45,41.79951,-111.63754
"The Fairy","The Betagraph > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106641983/the-fairy,2.2,-1,Sport,5.9+,1,,41.80111,-111.63692
"Haylee's Day Off","Skunk Caves > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106758073/haylees-day-off,0.5,-1,Sport,5.9,1,,41.76795,-111.67154
Arrowhead,"Preston Valley Pinnacle > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117659856/arrowhead,3.5,-1,Sport,5.9+,1,50,41.77377,-111.65957
"Old Glory","Mullein Land > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107159369/old-glory,2.6,-1,Sport,5.9,1,75,41.76825,-111.66486
"26 Bananas","Mullein Land > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107177604/26-bananas,2.6,-1,Sport,5.9,1,70,41.76825,-111.66486
Uncertainty,"Wall of Jericho > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107194813/uncertainty,1.4,-1,Sport,5.9+,1,60,41.80736,-111.63277
"Brier Rabbit","The Waterfront > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107765488/brier-rabbit,1.2,-1,"Sport, TR",5.9,1,25,41.7439,-111.78005
"Whispering Voices","Tangent Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110293243/whispering-voices,0.8,-1,Sport,5.9,1,40,41.76987,-111.66195
Jericolor,"Wall of Colors > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112333772/jericolor,1.5,-1,Sport,5.9,1,30,41.80828,-111.63175
"Shades of Gray","Wall of Colors > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112334469/shades-of-gray,2.6,-1,Sport,5.9+,2,150,41.80828,-111.63175
"Half Face","Wall of Illness > Right Hand Fork > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105796328/half-face,0.9,-1,Sport,5.9,1,35,41.78082,-111.63598
"The Yeti","Hobbit Caves > Right Hand Fork > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107174280/the-yeti,2.9,-1,Sport,5.9,1,50,41.7804,-111.635
"The Shoot","Hidden Wall > Knightland > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107201006/the-shoot,2.4,-1,Sport,5.9+,1,65,41.65541,-111.69454
"Precious Bodily Fluids","Hidden Wall > Knightland > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122931512/precious-bodily-fluids,2.3,-1,Sport,5.9+,1,100,41.65541,-111.69454
Earwig,"Stairway to Heaven > Knightland > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106966353/earwig,2.5,-1,Sport,5.9+,1,75,41.65352,-111.69423
"Good Freakin' Gads","The Pillar Of Cache > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106210779/good-freakin-gads,2.9,-1,Sport,5.9+,1,80,41.62838,-111.80427
"Burning Green Stool","Burning Green Stool > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109258569/burning-green-stool,1.5,-1,Sport,5.9+,1,35,41.63132,-111.70857
"Shiny Red  Stool","Burning Green Stool > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109258579/shiny-red-stool,2.3,-1,Sport,5.9+,1,30,41.63132,-111.70857
"Turkey Carcass Vest","Giggling to the Graveyard > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109266186/turkey-carcass-vest,1.8,-1,Sport,5.9,1,,41.63076,-111.70322
"Horse Cake","Sea Wall > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119535104/horse-cake,2.4,-1,Sport,5.9,1,50,41.62457,-111.79862
"The Hatchet","The Little Prints > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119536999/the-hatchet,1.7,-1,Sport,5.9,1,20,41.62629,-111.80056
"Vulture Princess","The Little Prints > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119486797/vulture-princess,2.5,-1,Sport,5.9+,1,25,41.62629,-111.80056
"Pine Binder","The Little Prints > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119536937/pine-binder,1.3,-1,Sport,5.9+,1,20,41.62629,-111.80056
"Merry Muffin","Grass Marsh Higgledy Pig > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122932186/merry-muffin,1.0,-1,Sport,5.9-,1,80,41.62635,-111.67172
Mac,"Campsite 7 > Green Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108420033/mac,1.7,-1,Sport,5.9,1,30,41.77161,-111.74437
"Mr. Pocket","Ouch Wall > Green Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119890340/mr-pocket,3.5,-1,"Sport, TR",5.9,1,60,41.77163,-111.74588
"Magic pocket","Ouch Wall > Green Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124826396/magic-pocket,4.0,-1,"Sport, TR",5.9+,1,45,41.77163,-111.74588
"Skinny Witch","The Witches > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/107211559/skinny-witch,1.6,-1,"Trad, Sport",5.9,1,35,40.9955,-111.4564
"Wicked Witch","The Witches > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/107211519/wicked-witch,1.6,-1,Sport,5.9+,1,35,40.9955,-111.4564
"Pale Rider","Bear Hollow Wall > Bear Hollow > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/109074142/pale-rider,1.9,-1,Sport,5.9-,1,40,41.00135,-111.39195
"Fist Full of Dollars","Bear Hollow Wall > Bear Hollow > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/108986979/fist-full-of-dollars,2.5,-1,Sport,5.9,1,40,41.00135,-111.39195
"Maple Jones","Bear Hollow Wall > Bear Hollow > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/106427857/maple-jones,2.0,-1,Sport,5.9,1,60,41.00135,-111.39195
Thunderbolt,"Clint Eastwood Wall > Bear Hollow > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/109573732/thunderbolt,2.1,-1,Sport,5.9,1,45,41.00109,-111.39143
"Afro Sheen","Soul Train Wall > Bear Hollow > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/115190074/afro-sheen,2.8,-1,Sport,5.9,1,80,41.00084,-111.39254
"Don Cornelius","Soul Train Wall > Bear Hollow > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/115190054/don-cornelius,2.4,-1,Sport,5.9+,1,95,41.00084,-111.39254
"One Night in Bangkock","Asia > Bull Hollow > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/109022224/one-night-in-bangkock,3.0,-1,Sport,5.9+,1,50,41.01078,-111.3807
"Diesel Seranade","Roadside Crag > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/110235351/diesel-seranade,2.3,-1,Sport,5.9,1,40,41.00686,-111.3826
"Union Specific","Roadside Crag > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/114596513/union-specific,2.4,-1,Sport,5.9,1,50,41.00686,-111.3826
"Grind and Spark","Roadside Crag > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/110235181/grind-and-spark,2.4,-1,Sport,5.9+,1,40,41.00686,-111.3826
"Trans-continental Glide","Roadside Crag > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/110235369/trans-continental-glide,2.7,-1,Sport,5.9+,1,55,41.00686,-111.3826
Stotinki,"North Face > Lone Rock > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/110067931/stotinki,1.8,-1,Sport,5.9,1,115,40.7093,-112.6845
"Elysian Fields","Blob's Your Uncle > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/108360588/elysian-fields,2.8,-1,Sport,5.9,4,300,40.7403,-112.6394
"Clubs Full Of Jacks","Blob's Your Uncle > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/108361920/clubs-full-of-jacks,2.4,-1,Sport,5.9,2,150,40.7403,-112.6394
"Drunk Monkey","Blob's Your Uncle > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111309275/drunk-monkey,2.3,-1,Sport,5.9,1,100,40.7403,-112.6394
"Greg's Bear Hug","Blob's Your Uncle > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111641175/gregs-bear-hug,2.7,-1,Sport,5.9,1,100,40.7403,-112.6394
"Puffin On The Porch","Blob's Your Uncle > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111662514/puffin-on-the-porch,2.5,-1,Sport,5.9+,1,80,40.7403,-112.6394
"Ganja In The Gully","Blob's Your Uncle > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111662540/ganja-in-the-gully,2.7,-1,"Sport, TR",5.9+,1,60,40.7403,-112.6394
"Sensi Stem","Tokey Dokey > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/110045456/sensi-stem,2.8,-1,Sport,5.9-,1,60,40.7389,-112.6404
"Tokey Dokey","Tokey Dokey > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/109974021/tokey-dokey,3.0,-1,Sport,5.9,1,60,40.7389,-112.6404
"Sun Baked","Tokey Dokey > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077308/sun-baked,2.1,-1,Sport,5.9+,1,,40.7389,-112.6404
"Unknown A","Tokey Dokey > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/123952020/unknown-a,2.0,-1,Sport,5.9+,1,45,40.7389,-112.6404
Unknown,"Cannabis Crew Wall > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/119088409/unknown,2.0,-1,Sport,5.9+,1,35,40.73875,-112.6417
"Whiskey Blend (aka Slob)","Cannabis Crew Wall > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/110045631/whiskey-blend-aka-slob,2.5,-1,Sport,5.9+,1,40,40.73875,-112.6417
Unknown,"Fern's Ledge > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/121183388/unknown,2.1,-1,Sport,5.9+,1,80,40.49291,-112.58395
"Almost Paradise","Newlywed Area > Ibex > West Desert > Utah",https://www.mountainproject.com/route/106121064/almost-paradise,2.4,-1,Sport,5.9,1,80,38.9978,-113.38997
"Touchy Feely","Newlywed Area > Ibex > West Desert > Utah",https://www.mountainproject.com/route/106121070/touchy-feely,2.7,-1,Sport,5.9+,1,70,38.9978,-113.38997
Bodaggette,"Central Corral Crag > Corral Crags > Ibex > West Desert > Utah",https://www.mountainproject.com/route/111288141/bodaggette,2.8,-1,Sport,5.9,1,55,38.98551,-113.39088
Unknown,"Central Corral Crag > Corral Crags > Ibex > West Desert > Utah",https://www.mountainproject.com/route/113711273/unknown,1.0,-1,Sport,5.9,1,25,38.98551,-113.39088
"Scorpion Slab","Scorpion Slab > South Corridor > Ibex > West Desert > Utah",https://www.mountainproject.com/route/106087475/scorpion-slab,2.6,-1,Sport,5.9,1,80,38.99848,-113.38091
"San Francisco Peeks","Left Formation > The Cape > Ibex > West Desert > Utah",https://www.mountainproject.com/route/108590869/san-francisco-peeks,2.2,-1,Sport,5.9,1,70,38.86552,-113.43459
"Rolling Thunder","Left Formation > The Cape > Ibex > West Desert > Utah",https://www.mountainproject.com/route/108590897/rolling-thunder,2.7,-1,Sport,5.9,1,65,38.86552,-113.43459
"Desperation Motivation","Campsite Wall > The Cape > Ibex > West Desert > Utah",https://www.mountainproject.com/route/108589595/desperation-motivation,1.0,-1,"Trad, Sport",5.9+,1,50,38.86543,-113.43494
"Baby Carriage","Baby Buttress > Ibex > West Desert > Utah",https://www.mountainproject.com/route/119968783/baby-carriage,2.1,-1,Sport,5.9,1,50,38.99083,-113.3897
"Good Husband Sticker","Campsite East > Hermit Canyon > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/113576338/good-husband-sticker,2.8,-1,Sport,5.9,1,50,39.24622,-113.40313
"Heavy Petting Zoo","Campsite West > Hermit Canyon > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/108395452/heavy-petting-zoo,1.3,-1,Sport,5.9,1,35,39.24614,-113.40319
"Hanging by a thread","Eye of the Needle Wall > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/120686049/hanging-by-a-thread,3.0,-1,Sport,"5.9 PG13",1,80,39.2442,-113.4052
"Horton Eats a Packaged Pickle","Whoville > The Hermit's Watchtower > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/118259276/horton-eats-a-packaged-pickle,2.0,-1,Sport,5.9,1,80,39.24332,-113.40747
"The Count","Castlevania > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/124288551/the-count,2.0,-1,Sport,5.9,1,65,39.23865,-113.40166
"Pistol Pete","Loaded Guns > West Sawtooth Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/110396537/pistol-pete,2.7,-1,Sport,5.9,1,75,39.15337,-113.44078
"Fully Alive","Peoples Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/124494623/fully-alive,4.0,-1,Sport,5.9,1,,39.18212,-113.44251
"Rhythm is a Dancer","Peoples Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/124494650/rhythm-is-a-dancer,3.0,-1,Sport,5.9,1,,39.18212,-113.44251
Truckin,"Portwoods Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107697130/truckin,2.1,-1,Sport,5.9,1,60,40.36333,-112.27082
"Unknown 5.9","Ganja Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107696989/unknown-59,1.8,-1,Sport,5.9,1,30,40.35953,-112.27356
"9 Ball The Hard Way","Ganja Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107697020/9-ball-the-hard-way,2.9,-1,Sport,5.9,1,40,40.35953,-112.27356
"Ophir Fun","Addict Crag > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/105968319/ophir-fun,2.1,-1,Sport,5.9+,1,100,40.36283,-112.27025
"Mother's Milk","Silveropolis Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788912/mothers-milk,2.5,-1,Sport,5.9,1,65,40.36671,-112.27031
"Block Head","TK Wall > Middle Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/111967908/block-head,2.3,-1,Sport,5.9+,1,30,40.50405,-112.22796
"Unknown Far Right","Keen Wall > Knife Rocktropolis > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/119576511/unknown-far-right,2.0,-1,"Sport, TR",5.9,1,32,40.68028,-112.24492
Maximus,"Cool Aid Gully > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/109766692/maximus,2.3,-1,Sport,5.9,1,80,40.32405,-112.9029
"Calf Cramp","Never Never Land > Mineral Mountains > West Desert > Utah",https://www.mountainproject.com/route/113710218/calf-cramp,2.3,-1,Sport,5.9,1,80,38.37939,-112.84205
"Dippin Dots","DLK dome > Mineral Mountains > West Desert > Utah",https://www.mountainproject.com/route/120764151/dippin-dots,2.3,-1,Sport,5.9-,1,60,38.36298,-112.84464
"Butt Beetle","DLK dome > Mineral Mountains > West Desert > Utah",https://www.mountainproject.com/route/120759885/butt-beetle,2.0,-1,Sport,5.9,1,80,38.36298,-112.84464
Ready....GO!,"Flame Thrower Wall > West Sector > Desert Mountain > West Desert > Utah",https://www.mountainproject.com/route/116717669/readygo,2.8,-1,Sport,5.9,1,70,39.75461,-112.64261
"Baby Steps","Mammoth Head > West Sector > Desert Mountain > West Desert > Utah",https://www.mountainproject.com/route/118840291/baby-steps,2.0,-1,Sport,5.9,2,50,39.75505,-112.64226
"Itsy bitsy","Sunrise Wall > West Sector > Desert Mountain > West Desert > Utah",https://www.mountainproject.com/route/124516545/itsy-bitsy,3.0,-1,"Sport, TR",5.9-,1,70,39.75616,-112.64063
Buzztail,"Tumblebrush Roof > North Pass > Desert Mountain > West Desert > Utah",https://www.mountainproject.com/route/116730030/buzztail,2.8,-1,Sport,5.9+,1,50,39.77682,-112.58916
Pandemico,"Coronita Buttress > Masada > West Desert > Utah",https://www.mountainproject.com/route/122413541/pandemico,1.3,-1,Sport,5.9+,1,100,38.82515,-113.54328
"Redemption of Madonna","Schoolroom Area > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105740546/redemption-of-madonna,2.3,-1,Sport,5.9-,1,30,39.5565,-111.6858
"Fruit Jets","Schoolroom Area > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106920558/fruit-jets,2.3,-1,Sport,5.9-,1,40,39.5565,-111.6858
"The Chicken Who Didnt","Road Kill Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111801758/the-chicken-who-didnt,2.7,-1,Sport,5.9,1,90,39.5566,-111.6855
"Meconium 23","West Wall > Maple Corridor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105741488/meconium-23,2.2,-1,Sport,5.9,1,50,39.5555,-111.68289
"Raindrops on Lichen","West Wall > Maple Corridor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105741536/raindrops-on-lichen,1.9,-1,Sport,5.9,1,40,39.5555,-111.68289
"Your Little Sister","West Wall > Maple Corridor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105741539/your-little-sister,2.0,-1,Sport,5.9+,1,40,39.5555,-111.68289
"The Grecian Highway","Thessalonian Buttress > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105836178/the-grecian-highway,3.2,-1,Sport,5.9,3,285,39.5553,-111.6859
"The Deer Hunter","Thessalonian Buttress > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105836224/the-deer-hunter,1.3,-1,Sport,5.9,1,60,39.5553,-111.6859
"Jerrys' Kids","The Frontera > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108283515/jerrys-kids,2.0,-1,Sport,5.9,1,45,39.5551,-111.6795
"Mystery Meat","The Frontera > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114219151/mystery-meat,2.0,-1,"Sport, TR",5.9,1,40,39.5551,-111.6795
Hematoma,"Bridge Area > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107663200/hematoma,1.4,-1,Sport,5.9+,1,50,39.555,-111.6832
"Half As Cool As You","EFS Wall > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111788774/half-as-cool-as-you,1.9,-1,Sport,5.9,1,25,39.55538,-111.67556
"Louge Gun Bidet","The Trash Compactor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106920648/louge-gun-bidet,2.5,-1,Sport,5.9,1,50,39.55976,-111.68822
"Eagle Tenders","The Early Bird Crag > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107693844/eagle-tenders,2.5,-1,Sport,5.9,1,70,39.55575,-111.68189
"Yankee Doodle Arch","The Early Bird Crag > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107842284/yankee-doodle-arch,2.2,-1,Sport,5.9,1,,39.55575,-111.68189
"Raven Ridge","The Early Bird Crag > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108182499/raven-ridge,1.8,-1,Sport,5.9,2,200,39.55575,-111.68189
"Fast Times at Wolverine High","The Early Bird Crag > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/110256982/fast-times-at-wolverine-high,2.1,-1,Sport,5.9,1,55,39.55575,-111.68189
"Exploratory Drilling","Eco-Terrorist Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108299472/exploratory-drilling,2.0,-1,Sport,5.9,1,50,39.5556,-111.6719
"Cobblestone Cockamamie","Black Magic Rock > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108384463/cobblestone-cockamamie,1.8,-1,Sport,5.9,1,30,39.55674,-111.68706
