Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Squeel Like A Pig","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105984366/squeel-like-a-pig,2.8,-1,Sport,5.13b,1,80,39.56569,-111.69639
"La Confienza","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106791949/la-confienza,3.3,-1,Sport,5.13b,1,50,39.56569,-111.69639
"Stupid Sexy Flanders","Simpson Rock > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106790231/stupid-sexy-flanders,2.6,-1,Sport,5.12c,1,60,39.56135,-111.68774
Popcorn,"Cragganmore > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106845038/popcorn,3.6,-1,Sport,5.12b,1,80,39.56503,-111.6914
"Loch Du","Cragganmore > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108139857/loch-du,1.8,-1,Sport,5.12b,1,,39.56503,-111.6914
Daddy,"Cragganmore > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107874703/daddy,3.7,-1,Sport,5.12c,1,100,39.56503,-111.6914
Laphroig,"Cragganmore > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108139844/laphroig,3.2,-1,Sport,5.12c,1,,39.56503,-111.6914
Clyniesh,"Cragganmore > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108139849/clyniesh,2.6,-1,Sport,5.12c,1,,39.56503,-111.6914
RedBreast,"Cragganmore > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108139862/redbreast,0.0,-1,Sport,5.12c,1,,39.56503,-111.6914
50,"Cragganmore > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107186151/50,3.7,-1,Sport,5.12c,1,90,39.56503,-111.6914
"Uncle Bill","The Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106869149/uncle-bill,3.3,-1,Sport,5.12b,1,60,39.56372,-111.6937
"Electron Blue","The Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107737102/electron-blue,2.7,-1,Sport,5.12b,1,80,39.56372,-111.6937
"Brother Clucker","The Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108273825/brother-clucker,2.7,-1,Sport,5.12b,1,70,39.56372,-111.6937
Braintree,"The Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108273842/braintree,3.3,-1,Sport,5.12c,1,70,39.56372,-111.6937
"51 (Scoops)","The Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108273856/51-scoops,3.4,-1,Sport,5.12c,1,70,39.56372,-111.6937
"50 Something (The Tree Route)","The Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108273869/50-something-the-tree-route,2.9,-1,Sport,5.12c,1,70,39.56372,-111.6937
"Vertical Smile","The Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107182647/vertical-smile,3.5,-1,Sport,5.12c,1,80,39.56372,-111.6937
"Welcome Back Cobble","The Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107824131/welcome-back-cobble,3.3,-1,Sport,5.12d,1,,39.56372,-111.6937
"Self Denial","North Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107816023/self-denial,2.0,-1,Sport,5.12b,1,,39.5613,-111.6884
"? Nowhere in Particular","North Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107816030/nowhere-in-particular,1.0,-1,Sport,5.12b,1,,39.5613,-111.6884
"Bound and Gagged","North Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107816045/bound-and-gagged,2.0,-1,Sport,5.12b,1,,39.5613,-111.6884
"Mr Toads Wild Ride","North Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107816050/mr-toads-wild-ride,3.0,-1,Sport,5.12c,1,,39.5613,-111.6884
"Open Project","North Damascus Gate > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107816068/open-project,-1.0,-1,Sport,5.12+,1,,39.5613,-111.6884
Sassy,"Maximum Main Wall > The Maximum > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114382854/sassy,3.0,-1,Sport,5.12b,1,50,39.56296,-111.69017
"Hellcat Arete","Boulder Canyon > Spring Canyon > Central Utah > Utah",https://www.mountainproject.com/route/124404582/hellcat-arete,4.0,-1,"Sport, TR",5.12c,1,65,39.70087,-110.91981
Warzone,"Boulder Canyon > Spring Canyon > Central Utah > Utah",https://www.mountainproject.com/route/124404663/warzone,4.0,-1,Sport,5.13b,1,65,39.70087,-110.91981
"Huecos Rancheros","Namaste Wall > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/105718117/huecos-rancheros,3.9,-1,Sport,5.12b,1,150,37.45133,-113.16338
"Twins Paradox","Namaste Wall > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/107476507/twins-paradox,2.9,-1,Sport,5.12c,1,130,37.45133,-113.16338
"Twin Paradox Direct","Namaste Wall > South Fork of Taylor > Kolob Canyon > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/121487478/twin-paradox-direct,3.3,-1,Sport,"5.13a PG13",1,150,37.45133,-113.16338
"Iron Gizzard","Kung Fu Theater > Mount Carmel Tunnel > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/117697131/iron-gizzard,3.8,-1,Sport,5.12-,1,160,37.21267,-112.96644
"Around The World -Circumnavigation traverse","The Globe > Zion Bouldering > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/116099556/around-the-world-circumnavigation-traverse,3.8,-1,"Sport, Boulder","5.12c V7",2,90,37.20222,-112.98894
Dogface,"The Doghouse > Island In The Sky > Snow Canyon State Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108044052/dogface,1.3,-1,Sport,5.12a/b,1,60,37.1933,-113.6454
Dogma,"The Doghouse > Island In The Sky > Snow Canyon State Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106637418/dogma,2.8,-1,Sport,5.12b,1,35,37.1933,-113.6454
"Meaty Bone","The Doghouse > Island In The Sky > Snow Canyon State Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106638945/meaty-bone,3.4,-1,Sport,5.12b,1,70,37.1933,-113.6454
Armageddon,"Chuckwalla Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107162358/armageddon,2.2,-1,Sport,5.12a/b,1,50,37.13919,-113.60558
"As the Jerks Fly","Chuckwalla Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107401954/as-the-jerks-fly,3.0,-1,Sport,5.12a/b,1,60,37.13919,-113.60558
"Emergency Exit","Chuckwalla Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107369787/emergency-exit,2.7,-1,Sport,5.12b,1,50,37.13919,-113.60558
"Good Old Chuck","Chuckwalla Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106380878/good-old-chuck,2.3,-1,Sport,5.12b,1,40,37.13919,-113.60558
"Capt'n Rehab","Chuckwalla Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106654119/captn-rehab,2.9,-1,Sport,"5.12b PG13",1,55,37.13919,-113.60558
"Three Bars Black","Chuckwalla Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106710265/three-bars-black,3.1,-1,Sport,5.13a,1,40,37.13919,-113.60558
Staloner,"Chuckwalla Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106774356/staloner,2.1,-1,Sport,5.13a/b,1,30,37.13919,-113.60558
"Flying off the Handle","Shady Side > Black Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106383825/flying-off-the-handle,3.2,-1,Sport,5.12b,1,45,37.1548,-113.6074
"Your Problem","Shady Side > Black Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111694851/your-problem,2.0,-1,Sport,5.12b,1,50,37.1548,-113.6074
"Slap Happy","Shady Side > Black Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106693421/slap-happy,2.8,-1,Sport,5.12c,1,40,37.1548,-113.6074
"Jumping to Conclusions","Shady Side > Black Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106928621/jumping-to-conclusions,4.0,-1,Sport,5.12c,1,50,37.1548,-113.6074
"Unforeseen Resistance","Prophesy Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/118729285/unforeseen-resistance,1.5,-1,Sport,5.12-,1,100,37.2939,-113.6932
"I'm hungry and I have to poop!","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107162318/im-hungry-and-i-have-to-poop,2.0,-1,Sport,5.12b,1,35,37.08852,-113.63779
"The Quickening","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108596347/the-quickening,3.1,-1,Sport,5.12b,1,30,37.08852,-113.63779
Nephites,"Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111425404/nephites,1.0,-1,Sport,5.12c,1,20,37.08852,-113.63779
"Veyo Quickie","The Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/122254864/veyo-quickie,3.0,-1,Sport,5.12b,1,50,37.33636,-113.68693
Rubicon,"The Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/124043424/rubicon,4.0,-1,Sport,5.12b,1,60,37.33636,-113.68693
Talisman,"The Rubicon > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123963829/talisman,1.0,-1,Sport,5.12d,1,55,37.33636,-113.68693
"Hate Crimes","The Flytrap > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119735112/hate-crimes,-1.0,-1,Sport,5.12b,1,,37.33492,-113.68818
"Lord of the Flies","The Flytrap > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110391148/lord-of-the-flies,2.7,-1,Sport,5.12b,1,65,37.33492,-113.68818
Hopscotch,"The Flytrap > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105909975/hopscotch,3.3,-1,Sport,5.12b,1,60,37.33492,-113.68818
"Learning to Fly","The Flytrap > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119735183/learning-to-fly,-1.0,-1,Sport,5.12c,1,,37.33492,-113.68818
"Ape Variation","The Flytrap > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110391125/ape-variation,2.0,-1,Sport,5.12c,1,65,37.33492,-113.68818
Chippty-do-da,"The Flytrap > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119735126/chippty-do-da,-1.0,-1,Sport,5.12d,1,,37.33492,-113.68818
"Paradigm Shift","The Picnic Wall > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108070756/paradigm-shift,2.5,-1,Sport,5.12b,1,55,37.33556,-113.68788
Polka,"The Hypocrisy Wall > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/122255030/polka,3.0,-1,Sport,5.12b,1,50,37.3352,-113.6875
Bedlam,"Pool Deck > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108170697/bedlam,2.5,-1,Sport,5.12c,1,50,37.33498,-113.68793
"Hickory Stick","Dem Bones Wall > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119892962/hickory-stick,2.8,-1,Sport,5.12b,1,50,37.33679,-113.68712
Goat,"Dem Bones Wall > Crawdad Canyon / Veyo > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120113997/goat,2.0,-1,Sport,5.12b,1,55,37.33679,-113.68712
"Farmers Dance","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111376973/farmers-dance,3.7,-1,Sport,5.12a/b,1,55,37.1498,-113.61204
"Down to Durf","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/121997497/down-to-durf,2.5,-1,Sport,5.12b,1,60,37.1498,-113.61204
"Shut Up Man","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123534710/shut-up-man,3.0,-1,Sport,5.12,1,40,37.1498,-113.61204
"The Waltz","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107020626/the-waltz,3.3,-1,Sport,5.12d,1,60,37.1498,-113.61204
"The Actual Parchments","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106310528/the-actual-parchments,3.0,-1,Sport,5.13a,1,50,37.1498,-113.61204
"Unknown Vertical Seam Project","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120110382/unknown-vertical-seam-project,3.0,-1,Sport,5.12-,1,60,37.07013,-113.64737
Sunkist,"Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120159301/sunkist,3.8,-1,Sport,5.12b,1,70,37.07013,-113.64737
"Dharma Garden","Zen Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119988828/dharma-garden,2.0,-1,Sport,5.12c/d,1,65,37.07013,-113.64737
"1st Ugly Step Sister","Coral Canyon Ridge > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107104228/1st-ugly-step-sister,2.0,-1,Sport,5.12a/b,1,50,37.1515,-113.4416
"Becky Hole","Unemployment wall > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107228662/becky-hole,3.5,-1,Sport,5.12b,1,80,37.40653,-113.53788
"Coloring Outside the Lines","Tetas De Cabre > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107239533/coloring-outside-the-lines,3.7,-1,Sport,5.12b,1,80,37.40808,-113.53567
"Hero Moves","Hero Wall > Pine Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107295069/hero-moves,-1.0,-1,Sport,5.12-,1,50,37.4095,-113.5373
"Wayne Rocks Too!","North Side > Aerial Wall > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110138513/wayne-rocks-too,3.5,-1,Sport,5.13b,1,,37.04746,-113.51275
"Hired Guns","South Side > Aerial Wall > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107743085/hired-guns,4.0,-1,Sport,"5.12a/b PG13",1,35,37.04424,-113.51941
"Raising Cain","The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105839755/raising-cain,3.0,-1,Sport,5.12-,1,70,37.10116,-113.89875
"Speaking In Tongues","The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105840931/speaking-in-tongues,3.7,-1,Sport,5.12b,1,65,37.10116,-113.89875
"Natural Born Drillers","The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107572830/natural-born-drillers,3.8,-1,Sport,5.12c,1,100,37.10116,-113.89875
"Spring Loaded","The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105839759/spring-loaded,2.2,-1,Sport,5.13a,1,90,37.10116,-113.89875
"Spaceshuttle to Kolob","The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105839772/spaceshuttle-to-kolob,3.3,-1,Sport,5.13a,1,,37.10116,-113.89875
Freebird,"The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114293477/freebird,3.5,-1,Sport,5.13a/b,1,60,37.10116,-113.89875
"Picking Sumo's Nose","The Sumo Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108044023/picking-sumos-nose,2.0,-1,Sport,5.12b,1,60,37.09914,-113.90439
"Blinking Cowboy","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113867488/blinking-cowboy,2.7,-1,Sport,5.12b,1,100,37.10106,-113.89944
"Tanker Wave","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/117849315/tanker-wave,3.5,-1,Sport,5.12b,1,80,37.10106,-113.89944
"Heretic Wisdom","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106359961/heretic-wisdom,3.7,-1,Sport,5.12b,1,50,37.10106,-113.89944
Re-Do,"The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106300386/re-do,3.4,-1,Sport,5.12c,1,,37.10106,-113.89944
Robbed,"The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111752109/robbed,3.1,-1,Sport,5.12c,1,80,37.10106,-113.89944
"Hanging with Mr. Butt Hutt","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112788743/hanging-with-mr-butt-hutt,2.3,-1,Sport,5.12c,1,60,37.10106,-113.89944
"Rush to Judgement","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114273197/rush-to-judgement,3.1,-1,Sport,5.12c,1,80,37.10106,-113.89944
"Solid Delicacy","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/117849283/solid-delicacy,3.0,-1,Sport,5.12c,1,80,37.10106,-113.89944
"Bastard Stepchild","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111764631/bastard-stepchild,3.9,-1,Sport,5.12d,1,100,37.10106,-113.89944
"The Infidels","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111772961/the-infidels,2.9,-1,Sport,5.13a,1,80,37.10106,-113.89944
Pussycat,"The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112813489/pussycat,3.7,-1,Sport,5.13a,1,90,37.10106,-113.89944
"Going Nowhere","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114293425/going-nowhere,3.5,-1,Sport,5.13a,1,80,37.10106,-113.89944
Rhinopotamus,"The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106300383/rhinopotamus,3.0,-1,Sport,5.13a,1,,37.10106,-113.89944
Holbytla,"The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107074993/holbytla,3.7,-1,Sport,5.13a,1,90,37.10106,-113.89944
Resurrection,"The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106300389/resurrection,3.9,-1,Sport,5.13b,1,50,37.10106,-113.89944
Indulgence,"The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108063515/indulgence,3.6,-1,Sport,5.13b,1,60,37.10106,-113.89944
"Goin' Stealin'","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/122265074/goin-stealin,3.0,-1,Sport,5.13b,1,80,37.10106,-113.89944
"Double Barrel.","Logan Crag > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109741446/double-barrel,2.0,-1,Sport,5.12b,1,50,37.09695,-113.9049
"Poke in the Eye","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/116679002/poke-in-the-eye,2.7,-1,Sport,5.12b,1,50,37.0175,-113.8518
"Da Riddler","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106282996/da-riddler,3.0,-1,Sport,5.12b/c,1,50,37.0175,-113.8518
Dickheads,"Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/122294265/dickheads,2.0,-1,Sport,5.13a,1,50,37.0175,-113.8518
"Minus Five","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108066402/minus-five,2.6,-1,Sport,5.13a,1,50,37.0175,-113.8518
"Smoking Drum","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106720259/smoking-drum,3.3,-1,Sport,5.13b,1,50,37.0175,-113.8518
"Talking Smack","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120438073/talking-smack,3.2,-1,Sport,5.13b,1,55,37.0175,-113.8518
Mayhem,"Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107909703/mayhem,2.3,-1,Sport,5.12b,1,80,37.0183,-113.8498
K-9,"Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108596743/k-9,1.6,-1,Sport,5.12b,1,55,37.0183,-113.8498
"The Heeler","Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108372960/the-heeler,2.9,-1,Sport,5.12b/c,1,60,37.0183,-113.8498
"Another Day at the Office","Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108596714/another-day-at-the-office,2.4,-1,Sport,5.12c,1,80,37.0183,-113.8498
K-7,"Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108596696/k-7,2.4,-1,Sport,"5.12d PG13",1,55,37.0183,-113.8498
Zealot,"Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107076537/zealot,3.1,-1,Sport,5.12d,1,40,37.0183,-113.8498
"Just This","Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113801607/just-this,2.9,-1,Sport,5.13a,1,80,37.0183,-113.8498
"Just This Zealot","Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/121474875/just-this-zealot,4.0,-1,Sport,5.13a/b,1,45,37.0183,-113.8498
"Unknown, Left of Soul Train","The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/118025627/unknown-left-of-soul-train,3.3,-1,Sport,5.12a/b,1,110,37.07357,-113.81914
"Vision Seeker","The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/116135314/vision-seeker,2.8,-1,Sport,5.12b,1,75,37.07357,-113.81914
"Pain Drops","The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108596510/pain-drops,3.0,-1,Sport,5.12b,1,60,37.07357,-113.81914
"Lost Soul","The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109089371/lost-soul,4.0,-1,Sport,5.12c,1,75,37.07357,-113.81914
"One Taste","The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110051080/one-taste,3.8,-1,Sport,5.12c,1,70,37.07357,-113.81914
"Secrets and Lies extension","The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108596535/secrets-and-lies-extension,2.0,-1,Sport,5.12d,1,90,37.07357,-113.81914
"Flesh and Blood","The Arch Wall > CLOSED - The Soul Asylum > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108596478/flesh-and-blood,1.5,-1,Sport,5.13a,1,60,37.07357,-113.81914
Monkeyshines,"The Simian Complex > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107369829/monkeyshines,2.9,-1,Sport,5.12a/b,1,40,37.06971,-113.82632
"Stolen Dreams","The Simian Complex > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/121998928/stolen-dreams,3.5,-1,Sport,5.12b,1,33,37.06971,-113.82632
"Ball and Chain","The Simian Complex > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110081053/ball-and-chain,3.2,-1,Sport,5.12b/c,1,55,37.06971,-113.82632
"Monkey Barrel","The Simian Complex > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/124284803/monkey-barrel,3.5,-1,Sport,5.12d,1,55,37.06971,-113.82632
"Flying Monkey Dog","The Simian Complex > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/124285206/flying-monkey-dog,3.5,-1,Sport,5.12d,1,45,37.06971,-113.82632
Nic-O-Fit,"The Simian Complex > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/124159071/nic-o-fit,2.7,-1,Sport,5.13a,1,30,37.06971,-113.82632
Nemesis,"The Snakepit > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108564221/nemesis,2.2,-1,Sport,5.12b,1,40,37.07069,-113.82785
"Snake Juice","The Snakepit > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114966201/snake-juice,2.0,-1,Sport,5.12c,1,30,37.07069,-113.82785
"Rub It 'til It Shines","The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113867372/rub-it-til-it-shines,3.3,-1,Sport,5.12b,1,120,37.06547,-113.82085
Brilliance,"The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113867454/brilliance,3.7,-1,Sport,5.12b,1,100,37.06547,-113.82085
"Barefoot and Pregnant","The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113867586/barefoot-and-pregnant,3.6,-1,Sport,5.12b,1,80,37.06547,-113.82085
"Two Chains","The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120491180/two-chains,3.9,-1,Sport,5.12b,1,100,37.06547,-113.82085
"Cock Ring","The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113867335/cock-ring,3.3,-1,Sport,5.12c,1,80,37.06547,-113.82085
Hope,"The Diamond > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120368782/hope,3.3,-1,Sport,5.12d,1,100,37.06547,-113.82085
"Glass Slipper","Gorilla Cliffs > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/113824139/glass-slipper,3.0,-1,Sport,5.12b,1,65,37.06942,-113.82899
